soil_moisture,soil_temperature,x470,x474,x478,x482,x486,x490,x494,x498,x502,x506,x510,x514,x518,x522,x526,x530,x534,x538,x542,x546,x550,x554,x558,x562,x566,x570,x574,x578,x582,x586,x590,x594,x598,x602,x606,x610,x614,x618,x622,x626,x630,x634,x638,x642,x646,x650,x654,x658,x662,x666,x670,x674,x678,x682,x686,x690,x694,x698,x702,x706,x710,x714,x718,x722,x726,x730,x734,x738,x742,x746,x750,x754,x758,x762,x766,x770,x774,x778,x782,x786,x790,x794,x798,x802,x806,x810,x814,x818,x822,x826,x830,x834,x838,x842,x846,x850,x854,x858,x862,x866,x870,x874,x878,x882,x886,x890,x894,x898,x902,x906,x910,x914,x918,x922,x926,x930
31.01,27,0.094249055,0.093962542,0.095619353,0.096128702,0.094264227,0.099098588,0.096075229,0.103408643,0.104862579,0.105141705,0.113649651,0.120188425,0.125369979,0.134778954,0.144255319,0.154171067,0.16083986,0.167872329,0.173693833,0.175502842,0.181862393,0.181603182,0.188391778,0.188071592,0.188810805,0.185786081,0.187481437,0.183572873,0.18306994,0.180449818,0.178791696,0.178794179,0.177987905,0.177343104,0.17600307,0.179025159,0.181158712,0.179530824,0.17908235,0.177452733,0.178167131,0.178522103,0.179599411,0.17864757,0.177347162,0.173694223,0.171221532,0.171366025,0.168995394,0.163758978,0.16267266,0.162851208,0.161750724,0.160833333,0.161410039,0.164702019,0.171627703,0.179065196,0.196370157,0.21792632,0.233022708,0.259896164,0.28243379,0.305223292,0.326508227,0.348708659,0.368627652,0.38787011,0.414092585,0.430574153,0.44786668,0.458334985,0.463900456,0.470780045,0.476131667,0.482806574,0.488109029,0.492846687,0.495959645,0.495076983,0.497370487,0.501900879,0.507078469,0.510554103,0.513158544,0.515104861,0.515896524,0.520700811,0.523789453,0.526337074,0.528019103,0.529487507,0.527539943,0.527279261,0.524859717,0.525385491,0.530794909,0.540970833,0.542656085,0.541795698,0.543716366,0.547377853,0.547733277,0.549036425,0.551671442,0.554111956,0.549028608,0.544488569,0.545995893,0.550276062,0.551093638,0.557045697,0.564330628,0.572690716,0.583637884,0.591427869
34.32,31.9,0.100343682,0.100843094,0.105398605,0.104769484,0.105993939,0.106530982,0.107736922,0.10918925,0.110993658,0.111739666,0.121019789,0.124770076,0.13192389,0.139995517,0.149042553,0.155015839,0.161473088,0.166403446,0.171377916,0.173114342,0.175352307,0.175805133,0.182230406,0.181643567,0.185264083,0.182049601,0.183092239,0.182846057,0.179745174,0.17827697,0.178791696,0.178586279,0.178092358,0.178285305,0.178085946,0.181503016,0.182396699,0.183262411,0.18134401,0.181158243,0.183145025,0.184824099,0.183539813,0.184256273,0.18191048,0.179993478,0.178571429,0.176461252,0.172642027,0.171988596,0.170275159,0.167317153,0.168706628,0.168854167,0.168690131,0.17250041,0.17715399,0.187468603,0.20617834,0.224626987,0.244419452,0.264425726,0.287656605,0.311819473,0.329485505,0.344676777,0.359085785,0.377473792,0.396871159,0.410144045,0.420876418,0.429900892,0.43793171,0.446480523,0.451004036,0.456014782,0.459532733,0.464013858,0.468044468,0.470854173,0.475559262,0.476423203,0.479843357,0.482523314,0.485108379,0.487727609,0.48681872,0.489398238,0.49318581,0.496946719,0.499349693,0.502110265,0.501172675,0.501237166,0.501091377,0.503559971,0.509289589,0.517863536,0.52305291,0.523822861,0.521662974,0.518236441,0.519623798,0.520970987,0.522535286,0.523810536,0.527529889,0.533782333,0.53788501,0.542590062,0.544675785,0.549570007,0.553361152,0.556745731,0.560038218,0.565373263
27.09,32,0.070958873,0.071815764,0.074756948,0.073878688,0.074643619,0.074754805,0.075961484,0.077717054,0.077167019,0.083006609,0.08737351,0.092485419,0.099154334,0.106247549,0.113191489,0.119112988,0.122846192,0.130310895,0.135796997,0.136456056,0.140701851,0.142673424,0.144740024,0.144319546,0.148545075,0.146137878,0.14421649,0.141417564,0.141094767,0.138648369,0.137788246,0.139085239,0.140802639,0.137561298,0.14038588,0.141237842,0.141955802,0.142422259,0.141045341,0.141015223,0.141455161,0.141329998,0.1418545,0.142918056,0.142292576,0.140029349,0.137681159,0.136635289,0.136488265,0.135215746,0.1333041,0.131485733,0.131850719,0.1325,0.133953692,0.137043726,0.141806607,0.151883805,0.16395153,0.179990234,0.201274636,0.226478067,0.248083734,0.26684551,0.284826325,0.299736039,0.315076355,0.333848121,0.35727161,0.370825725,0.38186929,0.39111001,0.399304365,0.408825539,0.414051636,0.416473792,0.422448284,0.425910022,0.430638131,0.434892615,0.435665228,0.438066703,0.442687552,0.445867667,0.449365526,0.451724648,0.451925355,0.456015131,0.457815244,0.460064705,0.461606462,0.463277298,0.46351905,0.464466119,0.466759331,0.469740246,0.470936783,0.477350742,0.48173545,0.483961317,0.485976575,0.485690191,0.485691641,0.489686573,0.492592593,0.491691032,0.491631085,0.490447569,0.491581109,0.494396764,0.49722576,0.503861503,0.508722991,0.511789731,0.514654246,0.519690075
35.24,29,0.07291786,0.073320885,0.074539632,0.073230629,0.074003816,0.071954192,0.074891604,0.074933799,0.077378436,0.081303909,0.085023611,0.090993719,0.095560254,0.104970023,0.114468085,0.122703273,0.13023385,0.136606107,0.141481523,0.142063839,0.14742194,0.148885619,0.152676707,0.151162283,0.151883167,0.151119851,0.148187668,0.14474015,0.141510363,0.140096934,0.139037082,0.135550936,0.136624519,0.138189432,0.138927867,0.137314568,0.137210186,0.139934534,0.138372471,0.13689799,0.136477267,0.134718069,0.138743656,0.13980211,0.140425764,0.137137888,0.132712215,0.132059982,0.130028515,0.128965404,0.127472046,0.126085055,0.126452106,0.127291667,0.129377634,0.133300498,0.137844364,0.14856394,0.162712601,0.183495198,0.204327335,0.226679381,0.253507427,0.279837989,0.303285453,0.325697428,0.346428205,0.369798006,0.393076608,0.407060256,0.421734766,0.431783944,0.439886347,0.447222493,0.451743084,0.456014782,0.461289852,0.46688787,0.472138694,0.475326076,0.478728414,0.481182769,0.486301167,0.491616914,0.493645386,0.492978041,0.49282188,0.496301827,0.499382809,0.502325346,0.502535183,0.50269276,0.503994265,0.506601643,0.509209781,0.511425023,0.516325892,0.521764768,0.525365079,0.526734662,0.527677535,0.528350814,0.530666808,0.531734435,0.533121087,0.535729095,0.540104611,0.545712139,0.551129363,0.554430657,0.557195858,0.562599067,0.567588888,0.567375721,0.569568852,0.580211536
23.77,30.5,0.092614372,0.090835275,0.091482765,0.090391086,0.094253539,0.092194238,0.09469167,0.096849825,0.10043901,0.102188782,0.107833568,0.113837764,0.120959977,0.130626709,0.134577666,0.143878273,0.152191504,0.154261793,0.163523485,0.165062332,0.168740088,0.172068892,0.174048369,0.17481338,0.17631339,0.174648086,0.17292773,0.172094416,0.169139068,0.171062168,0.168701888,0.169229955,0.165970529,0.168566196,0.168669453,0.169600084,0.170777536,0.166747343,0.165838727,0.167872288,0.169318182,0.168957371,0.167934706,0.166853637,0.166110411,0.163742443,0.16177051,0.158283053,0.156553552,0.154844776,0.153593422,0.155411302,0.154519927,0.15530303,0.155836829,0.157974765,0.162708118,0.174772864,0.190166872,0.210010497,0.231680011,0.25439849,0.27678693,0.299642267,0.320253249,0.341108017,0.359518636,0.377443167,0.395987534,0.413778867,0.426205834,0.433812583,0.43855832,0.445596376,0.449981189,0.454942161,0.459245662,0.460420512,0.461761955,0.465642797,0.470928021,0.473071397,0.475044614,0.47696675,0.479318589,0.480366978,0.480985383,0.483826649,0.486884828,0.48880425,0.4915091,0.49661193,0.499993468,0.501517784,0.504144174,0.503937732,0.502959451,0.501716333,0.500195008,0.500436212,0.501314845,0.505092396,0.509798649,0.514036182,0.514678326,0.513964232,0.512419665,0.51190825,0.512686292,0.517585097,0.524814203,0.531680393,0.53674118,0.53663754,0.534901685,0.533117816
29.11,28.5,0.094019749,0.094294349,0.092868867,0.093003147,0.095079118,0.098459866,0.095856473,0.099252195,0.101197301,0.105745554,0.111542494,0.119563736,0.125396996,0.13315585,0.142057981,0.152147912,0.158057991,0.162683364,0.168039591,0.17280068,0.175168282,0.179847533,0.182659962,0.184045775,0.184242828,0.182471143,0.181881484,0.181063942,0.177247558,0.176276255,0.174712644,0.176401284,0.174833033,0.172782024,0.174407417,0.175654854,0.174574073,0.173545196,0.17414728,0.173266043,0.176136364,0.173713903,0.173762516,0.173514461,0.172425133,0.170887811,0.167394982,0.165523447,0.163269707,0.160911833,0.158462962,0.1577897,0.158897649,0.158815427,0.157554607,0.159955426,0.164943492,0.172824973,0.190166872,0.209545136,0.232733701,0.258572164,0.282865895,0.305285006,0.326728141,0.346903388,0.366587647,0.387000261,0.40746007,0.425912785,0.440412695,0.450613907,0.456352285,0.464720684,0.470413218,0.47698047,0.482675955,0.485269547,0.487468047,0.489590141,0.49183578,0.494849772,0.498600545,0.501461731,0.504841602,0.508293205,0.508817414,0.510411852,0.511501241,0.513250544,0.516050894,0.519796197,0.52270634,0.524563186,0.527346939,0.527275116,0.526445389,0.52510666,0.524772491,0.525671409,0.527660685,0.529576451,0.532042369,0.534185901,0.535602748,0.538289448,0.542002915,0.545622212,0.548129542,0.553171888,0.560311726,0.566570878,0.571411227,0.573079294,0.575632022,0.580818966
34.94,30.8,0.093035985,0.092703175,0.089057086,0.091215947,0.091364015,0.093227034,0.092156509,0.096918464,0.098922429,0.10253078,0.109344612,0.112883436,0.119867788,0.126251979,0.135053686,0.142466384,0.15192178,0.155398037,0.160962112,0.163783822,0.165057269,0.172001835,0.173442867,0.175549296,0.175247247,0.173778857,0.171457711,0.168212084,0.168669982,0.167318721,0.165629723,0.164739497,0.166910492,0.167629345,0.165600309,0.16607368,0.165915305,0.164681329,0.164642295,0.165075527,0.165374332,0.167885477,0.169274432,0.166653812,0.16418276,0.163675664,0.160699182,0.159623866,0.158165429,0.156260422,0.154066849,0.152761087,0.1535623,0.154889807,0.154187762,0.157838168,0.163182288,0.170877081,0.188498156,0.208813856,0.232141,0.250811738,0.27258339,0.291049914,0.309779159,0.330714144,0.352887528,0.374091978,0.391916634,0.409672945,0.42480344,0.436290476,0.443830606,0.452767992,0.458916479,0.465723063,0.472481094,0.474806796,0.475088846,0.473447857,0.475429409,0.479836342,0.484859585,0.4868601,0.489599522,0.49142983,0.493794103,0.497720726,0.500614376,0.502304442,0.503749396,0.505182709,0.508805566,0.511545648,0.513462804,0.512361654,0.509359058,0.506914183,0.509704888,0.512682705,0.516564437,0.518701554,0.520203975,0.521584529,0.523173017,0.524434105,0.524504737,0.522408283,0.522040256,0.523312447,0.528017479,0.53640792,0.544136552,0.547935173,0.553370787,0.557902299
31.45,26.8,0.091068457,0.091734634,0.092175816,0.092659455,0.09232719,0.093640152,0.092362063,0.095820238,0.099129236,0.103419973,0.107009363,0.114246762,0.120959977,0.130695064,0.137093772,0.144953999,0.153742414,0.15813839,0.164197531,0.167417481,0.169677533,0.173544152,0.17613399,0.177021127,0.176446658,0.173979448,0.173863197,0.171893606,0.170211265,0.168588819,0.167232592,0.166213976,0.167313333,0.167027084,0.16573375,0.167271327,0.167980088,0.165547722,0.165905195,0.167805699,0.165775401,0.166947569,0.16786772,0.166787029,0.165379233,0.162807535,0.159895686,0.155802548,0.151919406,0.150867483,0.148791514,0.14732475,0.147611333,0.146969697,0.148003761,0.152988964,0.157695462,0.166712624,0.183692254,0.206088174,0.229836054,0.251072593,0.278985705,0.304836151,0.324506365,0.345454545,0.368964836,0.391468513,0.40943384,0.427383563,0.442912615,0.45629493,0.463841327,0.470218923,0.475,0.482460265,0.487207004,0.492819374,0.495286489,0.498932562,0.503681536,0.506658754,0.509783664,0.513143036,0.517274357,0.515349511,0.514383821,0.51799044,0.519061565,0.519818205,0.519478177,0.520166158,0.524257765,0.529545976,0.531599737,0.530145489,0.528122956,0.526344244,0.525266511,0.525856961,0.527164763,0.529079313,0.53272775,0.535121647,0.535415365,0.539543325,0.543828265,0.545242693,0.546602364,0.550726503,0.555670245,0.560112143,0.564083702,0.564743845,0.566853933,0.570114943
34.81,31.9,0.096619697,0.095055345,0.095086631,0.094859086,0.098106239,0.099148396,0.099761991,0.103851017,0.103541107,0.108139535,0.112847486,0.117314247,0.126079615,0.131788747,0.140969936,0.14569356,0.153000674,0.155732226,0.16359089,0.164254852,0.168740088,0.171934778,0.173173754,0.175147887,0.171848916,0.175651042,0.174397749,0.174838823,0.172623708,0.169992612,0.171440121,0.17016826,0.173490229,0.171042158,0.171204832,0.173991455,0.174840496,0.175344628,0.174280217,0.172999685,0.173328877,0.17445083,0.175035256,0.175113059,0.173621606,0.172557289,0.170475049,0.167735789,0.165351714,0.163945361,0.163332503,0.162750358,0.162112539,0.164118457,0.165456387,0.167126784,0.172733431,0.18202708,0.197776216,0.217921624,0.238594849,0.26170242,0.283835943,0.304900273,0.321395877,0.338462304,0.357266561,0.374154037,0.390374627,0.404647787,0.418767049,0.427406324,0.4321477,0.439082159,0.445156132,0.451130129,0.456503185,0.458518194,0.459629653,0.460084648,0.46275445,0.467137235,0.472189349,0.475476788,0.478123132,0.479828785,0.481943044,0.487555795,0.490453301,0.491358341,0.492610726,0.49457714,0.497200901,0.498714965,0.501705069,0.501566554,0.499542184,0.498498616,0.499824493,0.502600996,0.504724307,0.508323794,0.511605562,0.511852776,0.512804497,0.515531578,0.518588087,0.520447433,0.522803845,0.526916173,0.531547619,0.536341335,0.538844451,0.538428628,0.540168539,0.543534483
30.28,28.2,0.089100928,0.091457909,0.091205544,0.091490901,0.089781656,0.091574561,0.092225027,0.095477042,0.096716494,0.099179207,0.10570437,0.110770279,0.115225983,0.124474745,0.133897638,0.140314933,0.147066757,0.153058712,0.155906769,0.159746423,0.165592952,0.167240771,0.171289968,0.170464789,0.17191555,0.170903716,0.168183577,0.166337855,0.165051317,0.16317419,0.162958276,0.164940562,0.164560585,0.162142077,0.164065737,0.16607368,0.166714576,0.167080571,0.165240511,0.165475064,0.164772727,0.166478615,0.166193062,0.164722174,0.161856283,0.161338394,0.160967014,0.157679687,0.155075999,0.153496541,0.151293917,0.150586552,0.150484214,0.150619835,0.150614784,0.152988964,0.159659881,0.169265033,0.183558756,0.205556333,0.227662819,0.251398661,0.275170184,0.298744558,0.318920183,0.338903256,0.360331885,0.379118761,0.396666017,0.411695265,0.427120439,0.438828806,0.446287012,0.454620659,0.459214322,0.464531804,0.468486617,0.470823817,0.471535008,0.473329599,0.477502416,0.481201199,0.48390783,0.486025721,0.489300658,0.489815252,0.489783896,0.492548039,0.495775769,0.49932467,0.500995329,0.50327124,0.505144201,0.506874283,0.50939763,0.509803278,0.508054284,0.508584921,0.509828393,0.51237345,0.513340946,0.515470155,0.518272447,0.517716781,0.519300437,0.522866759,0.525071225,0.52569745,0.526494524,0.530777307,0.536319846,0.543199579,0.548614484,0.552688445,0.556601124,0.561637931
36.61,28.8,0.070831022,0.068766385,0.069582345,0.070800622,0.069486186,0.070092408,0.070573386,0.072482931,0.075691169,0.077428181,0.083931605,0.08738923,0.094201336,0.104173262,0.110708661,0.117523001,0.123937964,0.12993281,0.13453952,0.139963168,0.142893392,0.145648338,0.147069863,0.149992958,0.148460405,0.148170045,0.143527343,0.143780166,0.140859874,0.138240158,0.137045239,0.136188225,0.136428849,0.136512521,0.136643607,0.135600224,0.136275678,0.13635694,0.134930908,0.134910455,0.135294118,0.135326681,0.135580313,0.137612621,0.135201511,0.132623366,0.130300254,0.128852193,0.127472605,0.127003725,0.125390667,0.125035765,0.126269936,0.126170799,0.127390424,0.129767425,0.135477201,0.146159013,0.161398208,0.181756473,0.204415791,0.232682341,0.254152485,0.280085046,0.304192977,0.324666799,0.347069669,0.3673896,0.391546552,0.408631144,0.424498572,0.43623004,0.442632359,0.448823603,0.452840482,0.457086429,0.461570805,0.464997966,0.468040402,0.468894906,0.472764114,0.474732963,0.477780909,0.481913425,0.486312014,0.487363485,0.487689012,0.490442876,0.493175018,0.496223275,0.49854727,0.50105147,0.504151288,0.506376004,0.509210007,0.50843049,0.506873774,0.505057808,0.506123245,0.510146815,0.512659054,0.515532298,0.517150915,0.522395508,0.526046221,0.528634594,0.528218379,0.527531793,0.52954888,0.531034716,0.534358657,0.541202033,0.547528924,0.547797397,0.548455056,0.552586207
23.67,30.4,0.086710946,0.089982138,0.089180277,0.088596536,0.09129795,0.092578345,0.090674528,0.094058933,0.096016761,0.102623679,0.104099799,0.112341534,0.115943849,0.123882088,0.132502053,0.142228761,0.145310449,0.151789729,0.154580844,0.15882685,0.162455787,0.167316702,0.167861479,0.168300836,0.171110784,0.169677513,0.168785845,0.167006903,0.164753997,0.165805793,0.166590474,0.16689539,0.167318331,0.17083764,0.172705159,0.176945426,0.181354444,0.184502333,0.185858311,0.186956283,0.188150634,0.189410746,0.192470177,0.193934831,0.194804371,0.193771314,0.19073165,0.190679594,0.189267497,0.18868465,0.189409707,0.191237728,0.192344512,0.193954233,0.194675056,0.198790498,0.205277991,0.214183269,0.231622775,0.253110006,0.278950216,0.303117815,0.325583056,0.345209621,0.358392968,0.374163545,0.385351329,0.399791096,0.412098608,0.429425554,0.445972598,0.458862165,0.466248355,0.465623411,0.464233261,0.462811786,0.459210961,0.456718433,0.45433981,0.453930878,0.456113421,0.457603471,0.45964875,0.460344608,0.462300652,0.464191472,0.465219518,0.467092795,0.470093038,0.470883882,0.470547066,0.470571974,0.473667074,0.476594335,0.478223569,0.475688406,0.474807105,0.475101901,0.480268798,0.485003452,0.488574947,0.489130059,0.488185024,0.48736947,0.48823338,0.490315913,0.492528058,0.4950091,0.495355348,0.497319124,0.500157562,0.503600356,0.505652254,0.505657371,0.506500774,0.507204562
29.2,28.4,0.091196845,0.089642766,0.092263898,0.091443592,0.09206921,0.093991383,0.092685262,0.096065269,0.098750505,0.103582331,0.106243731,0.114150423,0.122003466,0.128153885,0.140020906,0.146587537,0.155286425,0.160989106,0.162675056,0.167546938,0.170716251,0.174167832,0.17473651,0.177321061,0.179908374,0.176516368,0.176529591,0.176959416,0.175271209,0.174796404,0.175323611,0.174990711,0.177020701,0.176872274,0.181024197,0.186792305,0.189089941,0.193571178,0.193934605,0.195048498,0.19637004,0.196099578,0.200078964,0.20116758,0.201980798,0.201635139,0.200226344,0.198374176,0.196479834,0.194637742,0.19410913,0.194956724,0.195651633,0.196220611,0.195626722,0.199735713,0.205510798,0.21349916,0.232293659,0.25305509,0.279761905,0.307432849,0.33189847,0.352885464,0.36937876,0.382903899,0.396063261,0.413797243,0.429016293,0.448501137,0.465294173,0.47838917,0.485894905,0.487319125,0.485961123,0.483657248,0.480765249,0.48076278,0.480643909,0.479855854,0.481592581,0.482657706,0.484493536,0.485462377,0.487719522,0.489623303,0.490721518,0.492801349,0.494759919,0.495966793,0.496736013,0.498422733,0.5002035,0.501738108,0.502633488,0.502779199,0.504695749,0.506528082,0.508219001,0.508864146,0.509424751,0.510941283,0.512766924,0.514948655,0.516349158,0.518136722,0.519203895,0.519799136,0.521448726,0.525175759,0.530308146,0.53671998,0.541098046,0.543906726,0.547536612,0.551742296
35,30.7,0.088584179,0.089060985,0.092557576,0.088065729,0.088935965,0.09145766,0.090147907,0.092769146,0.097455574,0.099555993,0.103718656,0.111008669,0.11880666,0.126065451,0.134109858,0.142655163,0.14582807,0.153291668,0.156999804,0.161298319,0.16292248,0.167363309,0.167353927,0.168346857,0.171064236,0.16949268,0.170455156,0.169006707,0.168791855,0.168124424,0.166165619,0.16576581,0.167603695,0.170167125,0.172948406,0.176746499,0.179888238,0.18024971,0.182907357,0.18460693,0.185358143,0.188083596,0.190005358,0.191829778,0.192887005,0.193826693,0.193915165,0.19039877,0.188196916,0.187720816,0.188893916,0.191528275,0.192285457,0.192999969,0.194258703,0.197727131,0.204055751,0.213214114,0.229442401,0.25025435,0.273376623,0.296778444,0.317232096,0.336313776,0.352136486,0.368670974,0.382058917,0.39828555,0.415743109,0.43626397,0.453043664,0.465101829,0.47428558,0.478579354,0.474557235,0.471873181,0.469925325,0.470002832,0.469253661,0.468356217,0.469602388,0.470130588,0.472454924,0.473931588,0.474445223,0.477189963,0.482476814,0.486840533,0.488501765,0.487958149,0.486650828,0.487225425,0.488888889,0.490161411,0.490347433,0.490387894,0.49230983,0.494299996,0.496801568,0.498368721,0.500025922,0.500425891,0.500681508,0.501735344,0.502909651,0.505445803,0.508126992,0.508508212,0.509470064,0.513001691,0.516109573,0.517732552,0.518845477,0.517947035,0.524507679,0.528044164
31.56,26.8,0.087548971,0.086491452,0.089082384,0.088789557,0.089851837,0.089167564,0.090291531,0.091240509,0.09592084,0.101425364,0.103194584,0.111865511,0.117852389,0.125021234,0.133258667,0.143839613,0.150769002,0.155732319,0.160023504,0.162557369,0.167169385,0.17039272,0.169799407,0.171568366,0.174648439,0.171987937,0.171568029,0.169936848,0.169214422,0.168834209,0.168903575,0.167554311,0.169220756,0.16925714,0.175429522,0.17794006,0.181303885,0.182914004,0.183580381,0.185129008,0.184515127,0.191109497,0.189898192,0.192801341,0.194585243,0.193715935,0.191010906,0.186916551,0.185604982,0.183355216,0.182475191,0.183044316,0.182127871,0.182264494,0.1840283,0.189161122,0.196256701,0.203066491,0.225976166,0.250419099,0.275974026,0.301732743,0.330593632,0.353393798,0.369181705,0.38581735,0.399262929,0.416534601,0.433380695,0.454394772,0.471644621,0.484449275,0.4928605,0.494609588,0.493477322,0.493314227,0.487168756,0.486515214,0.487732085,0.488348518,0.488681377,0.488880854,0.491482395,0.493082375,0.494336497,0.496122549,0.497026291,0.500384156,0.501627633,0.499950788,0.500924618,0.503675289,0.506552707,0.507181187,0.507255965,0.507800512,0.510868404,0.511786159,0.513416184,0.514357846,0.517304992,0.520183328,0.52353692,0.525898003,0.525047735,0.524750881,0.524721604,0.525632086,0.527815007,0.53193913,0.533472888,0.53823724,0.543648736,0.546444809,0.545726872,0.552526086
35.11,31.8,0.093464442,0.093763715,0.096130661,0.093952862,0.095539882,0.097645792,0.097712097,0.099313622,0.101963853,0.105883095,0.108482949,0.113864809,0.121240049,0.127157132,0.136379701,0.145308331,0.14959259,0.15582619,0.15620899,0.162137686,0.165909314,0.167130277,0.170122395,0.171522345,0.174043314,0.172034146,0.170826113,0.169890341,0.171655917,0.17115284,0.172680067,0.172731551,0.173548775,0.176010184,0.182678274,0.186842036,0.1908595,0.193468705,0.195643052,0.198442008,0.199425973,0.201567433,0.203669026,0.205161785,0.207897241,0.206674633,0.206481672,0.206293417,0.203354093,0.202801981,0.202877568,0.204079885,0.206458832,0.208447123,0.209842224,0.212791493,0.220643284,0.228834614,0.243922319,0.26502688,0.288852814,0.314837661,0.337326594,0.356240469,0.367950114,0.379703879,0.390544993,0.405676416,0.418172776,0.435094241,0.451287157,0.462184,0.467543241,0.467116638,0.466220302,0.465449375,0.461931405,0.460608569,0.459993962,0.460066727,0.461986995,0.463503339,0.466879997,0.468166193,0.469764923,0.471255869,0.472736748,0.475283848,0.477326489,0.478282731,0.479005608,0.480914215,0.482091982,0.482240513,0.481791796,0.481762575,0.48374121,0.487085425,0.491113313,0.494432936,0.496249973,0.496934452,0.497187426,0.498113003,0.496890731,0.496475349,0.497547928,0.501217025,0.504402169,0.509662276,0.515254237,0.518686258,0.522099806,0.523824701,0.525910227,0.528781849
30.37,28.1,0.087943336,0.088333759,0.090159204,0.088258749,0.088405724,0.090531877,0.089621287,0.092386986,0.094050384,0.096823835,0.10281344,0.107248083,0.113510459,0.120179865,0.129144578,0.138580655,0.144698715,0.149396013,0.153836549,0.157800957,0.160075653,0.165685481,0.164862305,0.165723628,0.169667794,0.16644292,0.167116534,0.163890929,0.164894853,0.164717456,0.164513404,0.163459585,0.164131768,0.168203474,0.171391627,0.17619945,0.179787121,0.181120729,0.181613079,0.181683291,0.184673193,0.186597189,0.189308779,0.190750263,0.193106133,0.193217523,0.191122608,0.189331639,0.186900949,0.185452972,0.184824903,0.185368688,0.186675162,0.189719685,0.189143501,0.190815248,0.197653546,0.209280485,0.225025747,0.248222441,0.274404762,0.299974766,0.324278219,0.347598791,0.364698714,0.377936703,0.389663925,0.406223887,0.422087241,0.440358022,0.455340634,0.467346312,0.475044651,0.474846285,0.473131749,0.471490305,0.468795295,0.468637146,0.467860609,0.467990504,0.469642895,0.470696329,0.473788059,0.476068412,0.478601007,0.480298298,0.48166851,0.484569746,0.48687627,0.488202067,0.489253457,0.488406232,0.487179487,0.487642972,0.486779205,0.486500426,0.488005215,0.49205818,0.49729264,0.501894528,0.503268313,0.504944223,0.506559789,0.507539321,0.508804895,0.510530438,0.513146862,0.514382826,0.515417512,0.517440153,0.520343485,0.523974994,0.52948801,0.5334427,0.536090011,0.537910701
28.25,31.7,0.069013829,0.067680531,0.068524911,0.067750292,0.068545768,0.070359542,0.0690352,0.072132549,0.073954968,0.077746664,0.080897693,0.086921882,0.093232214,0.101383962,0.108857861,0.115791836,0.121311638,0.126444505,0.129786505,0.132060376,0.135154254,0.136836167,0.140084511,0.140181664,0.142530256,0.141305511,0.141056742,0.137939981,0.138789631,0.139874978,0.13935253,0.138279373,0.13973316,0.140520783,0.143710152,0.146708546,0.149654071,0.152889464,0.154277929,0.153908719,0.158697762,0.15851471,0.159463042,0.161063606,0.163578698,0.164586552,0.164202358,0.162878004,0.161263345,0.15954285,0.161155853,0.162357403,0.164647375,0.167473397,0.168206862,0.17250171,0.178563333,0.188244119,0.203725173,0.222301867,0.246536797,0.275735995,0.297398566,0.315167081,0.325928231,0.338915563,0.352148976,0.370090765,0.385777209,0.402656753,0.417237946,0.429324765,0.43499248,0.435758865,0.434211663,0.432990014,0.43200652,0.433874235,0.432911392,0.430403353,0.431565931,0.434003998,0.437106651,0.440024615,0.441481387,0.443321223,0.44553731,0.447912754,0.449367982,0.449947579,0.452125337,0.453837087,0.456003256,0.45608124,0.454786803,0.454347826,0.456695236,0.460265156,0.464308945,0.467702399,0.468710172,0.468345728,0.468864802,0.469751722,0.47153706,0.476550194,0.477012097,0.478218538,0.479649061,0.482143811,0.485317487,0.488211002,0.491139709,0.492655261,0.495597095,0.496738656
36.98,28.7,0.067042005,0.065547334,0.065686022,0.066013105,0.065557134,0.067046212,0.067694711,0.067164479,0.070597738,0.074103787,0.077372116,0.084351355,0.091991663,0.100054959,0.108763284,0.11711842,0.124040914,0.130668709,0.132670649,0.139334888,0.1413146,0.144945667,0.145344601,0.145520165,0.148395316,0.144632521,0.144580842,0.141102462,0.141137223,0.141862376,0.140107829,0.139408952,0.139542917,0.141478662,0.145461529,0.148598351,0.151575306,0.152172154,0.15386376,0.152760146,0.154693436,0.155966584,0.157748385,0.159552285,0.160949168,0.161596083,0.160627884,0.158609477,0.157657177,0.157388398,0.15748801,0.157476221,0.159804805,0.161509244,0.162021037,0.168366395,0.174722009,0.185507681,0.204731499,0.229441008,0.256060606,0.283939887,0.309403071,0.335398775,0.354107032,0.370820241,0.389246577,0.409964943,0.427441508,0.452865126,0.47038354,0.480768322,0.488484678,0.487846147,0.485442765,0.484040124,0.482816045,0.48113524,0.481094602,0.48135934,0.481390044,0.481526224,0.482594829,0.484857616,0.488849249,0.489986615,0.492661448,0.494139491,0.496344776,0.498243362,0.499297975,0.500825065,0.501424501,0.502063068,0.502957873,0.503184143,0.505020625,0.507954692,0.51153374,0.51189798,0.512872357,0.513939813,0.514411198,0.515607262,0.516143031,0.518384753,0.522149439,0.52313225,0.526223437,0.531770045,0.531933284,0.536503228,0.537843718,0.537450199,0.540931063,0.542475127
